# base_period_start: 19790101
# base_period_end: 20011230
# low_latitude_boundary:   2.00000000e+01
# n_modes: 10
# rotate: True
# n_rotated_modes: 10
# pna_mode: 0
# input_file: results/nnr1/fields/day/pressure/nnr1.hgt.500.19480101_20200530.nc
date,value
1948-01-01,-0.33207210408743315
1948-02-01,-1.3934293332188517
1948-03-01,-1.8661659851303252
1948-04-01,-3.037089632233172
1948-05-01,-1.0113119717391097
1948-06-01,0.7071932880184728
1948-07-01,-0.4188514349155018
1948-08-01,-1.7035840354350449
1948-09-01,-0.05309670258559256
1948-10-01,1.034532649442749
1948-11-01,-0.18116149552611854
1948-12-01,-1.2255077963657655
1949-01-01,-0.964449590451206
1949-02-01,-1.6258838746821982
1949-03-01,0.2847416573641178
1949-04-01,1.0865805252246257
1949-05-01,-1.0597505188307856
1949-06-01,-1.0916417225992594
1949-07-01,-0.7657124305659843
1949-08-01,0.5203395536763248
1949-09-01,1.17910039255639
1949-10-01,-0.10070224423144356
1949-11-01,1.3949201824558557
1949-12-01,-0.9761706860154225
1950-01-01,-3.2327836632661704
1950-02-01,-0.7105856218808458
1950-03-01,0.041277012574454916
1950-04-01,-1.0590822249029441
1950-05-01,-1.3737897462136912
1950-06-01,-0.8651950432570648
1950-07-01,-1.1297288292302847
1950-08-01,1.398566046654578
1950-09-01,1.8408586480921267
1950-10-01,0.8687679120257373
1950-11-01,-1.664773253541503
1950-12-01,-0.2943689895291589
1951-01-01,-0.4491500454671867
1951-02-01,-0.9097371113098299
1951-03-01,-2.2522139795266254
1951-04-01,0.6336682715870954
1951-05-01,1.3360795294016878
1951-06-01,-0.5264202512043642
1951-07-01,-0.3875150020423105
1951-08-01,0.47328047013107716
1951-09-01,0.6639351976991066
1951-10-01,0.16332744660114087
1951-11-01,0.11797687565695832
1951-12-01,-1.8282681790824236
1952-01-01,-1.8453531361324376
1952-02-01,0.24611981308471648
1952-03-01,-1.045666850210516
1952-04-01,0.4928510352693699
1952-05-01,-0.8304341784527856
1952-06-01,0.16685366119653847
1952-07-01,-1.9504997106324107
1952-08-01,-2.54858432725426
1952-09-01,-0.1637470164542296
1952-10-01,0.6409932610917742
1952-11-01,1.0804700778305847
1952-12-01,1.230211217595398
1953-01-01,-0.04346382755070554
1953-02-01,0.23998710272863352
1953-03-01,-1.456458631509354
1953-04-01,0.442278650791308
1953-05-01,1.2052192509938016
1953-06-01,-0.14437997713860629
1953-07-01,-0.7133557524909021
1953-08-01,0.9019903568299059
1953-09-01,-1.4683844128768648
1953-10-01,2.4343702708126203
1953-11-01,1.9150706877302819
1953-12-01,0.029803074318729566
1954-01-01,-1.2718177337604324
1954-02-01,-0.2518387553613516
1954-03-01,-1.6019047384706389
1954-04-01,-2.9461663762714863
1954-05-01,1.0220930850390888
1954-06-01,0.3871687977578809
1954-07-01,0.0032843000356398227
1954-08-01,-0.3183048808167272
1954-09-01,-1.1968176994437465
1954-10-01,1.4070183602137836
1954-11-01,1.8454615105873298
1954-12-01,-0.29407721909903595
1955-01-01,0.49396226237362956
1955-02-01,-1.7410435770285662
1955-03-01,-2.863373913770288
1955-04-01,-0.5702730201229474
1955-05-01,0.4092732360750002
1955-06-01,0.9210041257259313
1955-07-01,0.9306208748210205
1955-08-01,-0.9296659145873051
1955-09-01,-0.7562028327505798
1955-10-01,-0.5746703909755081
1955-11-01,-1.2450326489132062
1955-12-01,-1.5892284004191732
1956-01-01,-1.0032460367172027
1956-02-01,-1.8241529405749344
1956-03-01,-1.425478654638083
1956-04-01,-0.36496210171113996
1956-05-01,-0.8356447981783144
1956-06-01,0.2365495940486185
1956-07-01,-0.5638784174350501
1956-08-01,0.22558624261569707
1956-09-01,-0.6022905051817085
1956-10-01,-1.931421974648097
1956-11-01,0.43520524044158526
1956-12-01,-0.1604980052506662
1957-01-01,-1.7510087255728024
1957-02-01,-1.7413849400546748
1957-03-01,0.562631824107952
1957-04-01,-0.25569589810473137
1957-05-01,0.7755316558092629
1957-06-01,0.5195312052887495
1957-07-01,-0.032353160103519706
1957-08-01,0.08215312879037967
1957-09-01,1.251106756848288
1957-10-01,1.7034420883018686
1957-11-01,0.24310843489661507
1957-12-01,-1.198357145267266
1958-01-01,0.9746573394409497
1958-02-01,0.2886656141399274
1958-03-01,-0.13391844438654907
1958-04-01,0.16915802186892762
1958-05-01,1.8553559245430693
1958-06-01,0.4156358194171604
1958-07-01,-0.6923680782405501
1958-08-01,0.12134645113367848
1958-09-01,-0.383767004597196
1958-10-01,-0.2294079472785684
1958-11-01,-0.5363687849740224
1958-12-01,-0.16263473144864626
1959-01-01,-1.3671316645617524
1959-02-01,-0.9448515125353386
1959-03-01,-0.18672955164710628
1959-04-01,-1.1622954700512103
1959-05-01,-1.4893854309848067
1959-06-01,0.5609862586039113
1959-07-01,-0.7716243172308042
1959-08-01,-3.0048314717702427
1959-09-01,-1.1191569059749018
1959-10-01,0.401872055167836
1959-11-01,0.11580893887999597
1959-12-01,0.8111949648284489
1960-01-01,0.14962397298559177
1960-02-01,-0.22558831906743762
1960-03-01,-0.9178362562503614
1960-04-01,0.055115808967344235
1960-05-01,0.5431900895448339
1960-06-01,0.10075042211710408
1960-07-01,0.6446343216541345
1960-08-01,-2.9502938407329977
1960-09-01,-0.2752346169373007
1960-10-01,0.07366887984380711
1960-11-01,-0.14017592131031525
1960-12-01,0.7975519491057269
1961-01-01,0.8932003282983063
1961-02-01,0.4362116009339676
1961-03-01,0.0537526384719515
1961-04-01,-1.6286978620625385
1961-05-01,-0.9246767124796776
1961-06-01,0.019706532115589263
