# base_period_start: 19790101
# base_period_end: 20011230
# n_modes: 12
# n_rotated_modes: 12
# input_file: data/hadisst/HadISST_sst.nc
date,value
1940-01-01,-0.5946615689707252
1940-02-01,-0.623760026663355
1940-03-01,-0.8073097882120714
1940-04-01,-0.09303869949426666
1940-05-01,-0.3604726118293452
1940-06-01,0.15803042668355835
1940-07-01,-0.2389602013804608
1940-08-01,0.2179883098880227
1940-09-01,-0.6131102950054645
1940-10-01,-0.23345159336921792
1940-11-01,-0.13834344046792957
1940-12-01,-0.02522563557867593
1941-01-01,0.1384645493845571
1941-02-01,-0.022324631267887467
1941-03-01,0.11734348112771599
1941-04-01,1.2378244950908532
1941-05-01,0.7502569803041688
1941-06-01,0.34138823449134015
1941-07-01,0.16827187878214311
1941-08-01,0.560704888175807
1941-09-01,0.04378924521638107
1941-10-01,0.339169125291886
1941-11-01,0.8487776613667738
1941-12-01,0.6044274535160226
1942-01-01,-0.3111863657526378
1942-02-01,-0.6001531201693755
1942-03-01,-0.8829508052995612
1942-04-01,-0.0344216346595827
1942-05-01,-0.7427269720819474
1942-06-01,-1.3015890417531233
1942-07-01,-1.1922873721818699
1942-08-01,-1.6362712593042983
1942-09-01,-1.636629989591106
1942-10-01,-1.4770014208688378
1942-11-01,-1.64965100372833
1942-12-01,-1.5781198937136085
1943-01-01,-1.4582447023017735
1943-02-01,-1.6259125378040875
1943-03-01,-2.087765153814743
1943-04-01,-0.9583051774883699
1943-05-01,-0.6004555056092604
1943-06-01,-0.6841619796647344
1943-07-01,-0.528759021431956
1943-08-01,-0.4218395552561324
1943-09-01,-0.7443173168899326
1943-10-01,-0.5124549686931328
1943-11-01,-0.6103367547005545
1943-12-01,-0.7625889828356451
1944-01-01,-0.87374569018378
1944-02-01,-0.537033080995796
1944-03-01,-1.397350907915401
1944-04-01,-0.3316596271312888
1944-05-01,-0.32647749555472605
1944-06-01,-0.23838600955310238
1944-07-01,-0.15548663308968563
1944-08-01,-0.39154024946775584
1944-09-01,-0.21649168551217177
1944-10-01,-0.2834938993719118
1944-11-01,-0.5778733723167766
1944-12-01,-0.19067912895885458
1945-01-01,-0.16059740645068596
1945-02-01,-0.29048479065659394
1945-03-01,-1.0058894955295339
1945-04-01,-0.7274983729273058
1945-05-01,-0.8725901715704243
1945-06-01,-0.8998372559498069
1945-07-01,-0.5537652498913245
1945-08-01,-0.5585684317548557
1945-09-01,-0.6526932530523457
1945-10-01,-0.4707923919516653
1945-11-01,-0.43582726290702417
1945-12-01,-0.45314424556474736
1946-01-01,-0.9166014743113295
1946-02-01,-1.5879848630778748
1946-03-01,-1.8274082235144258
1946-04-01,-0.9424276020831905
1946-05-01,-1.0055518273988893
1946-06-01,-0.5753321907378809
1946-07-01,-0.550070655610789
1946-08-01,-1.1447490766978192
1946-09-01,-0.5580039361966468
1946-10-01,-0.19256840454956628
1946-11-01,-0.44369070073717415
1946-12-01,-0.8581493262011696
1947-01-01,0.07732471498210337
1947-02-01,-0.7716397844774004
1947-03-01,-0.8562398534274264
1947-04-01,-0.8180016568847706
1947-05-01,-0.9777585885678988
1947-06-01,-1.0769220999891107
1947-07-01,-1.058424230624493
1947-08-01,-0.9182773373402989
1947-09-01,-1.5136782889516667
1947-10-01,-1.0956654218993045
1947-11-01,-0.9563225337117237
1947-12-01,-0.8625014252864298
1948-01-01,-0.8294685892331221
1948-02-01,-0.4708110825537627
1948-03-01,-0.6049370990550967
1948-04-01,-0.35860375952539203
1948-05-01,-0.45171223279798595
1948-06-01,-0.7082883664313152
1948-07-01,-0.6007341264201563
1948-08-01,-0.20838614142981698
1948-09-01,-0.545192386892786
1948-10-01,-0.559319276316278
1948-11-01,-1.0292412426738355
1948-12-01,-0.4198838081856403
1949-01-01,-0.9244309918668191
1949-02-01,-0.755883926083733
1949-03-01,-1.3069053730288838
1949-04-01,0.0024713110974273014
1949-05-01,-0.7727447560222365
1949-06-01,-0.8515014322706285
1949-07-01,-1.0318821214419498
1949-08-01,-0.7275696636004948
1949-09-01,-0.6736151956484537
1949-10-01,-0.6869597312672586
1949-11-01,-1.1317772578801584
1949-12-01,-1.1826616749539771
1950-01-01,-1.1380841551997682
1950-02-01,-2.0335161918013775
1950-03-01,-2.0256141130205942
1950-04-01,-1.6089211508258394
1950-05-01,-1.7089894274377333
1950-06-01,-1.7252336324462572
1950-07-01,-1.8941498883013754
1950-08-01,-0.8989713444799782
1950-09-01,-1.290210797525966
1950-10-01,-1.0992482746641348
1950-11-01,-1.6835743038058397
1950-12-01,-1.4685079655598927
1951-01-01,-1.0063483762525063
1951-02-01,-1.3089742595552343
1951-03-01,-1.7411934812628702
1951-04-01,-0.7419451453597184
1951-05-01,-0.4937128552787435
1951-06-01,-0.06579756629977389
1951-07-01,0.5599655567439578
1951-08-01,0.9635814434980101
1951-09-01,0.8898349861495799
1951-10-01,0.8881554271252352
1951-11-01,0.5931194999356404
1951-12-01,0.1797553390417934
1952-01-01,-0.21902747625429111
1952-02-01,-0.5884267505936783
1952-03-01,-0.7518156394812734
1952-04-01,-0.05727894987575188
1952-05-01,-0.8719066812196115
1952-06-01,-0.7549782443243088
1952-07-01,-1.4623505763584301
1952-08-01,-0.6510884859881687
1952-09-01,-0.5156046849850503
1952-10-01,-0.5537809540143133
1952-11-01,-0.5526877565430286
1952-12-01,-0.53477509716545
1953-01-01,-0.052978999240386425
1953-02-01,-0.6754583978031661
1953-03-01,-1.0964018275161311
1953-04-01,-0.17244742640932925
1953-05-01,0.026614680323432692
1953-06-01,0.062365263958536546
1953-07-01,0.0409843074998031
1953-08-01,0.06810157523953893
1953-09-01,0.5618009786656094
1953-10-01,0.1614746100601313
1953-11-01,0.18279873738985639
1953-12-01,-0.03655911963653406
1954-01-01,-0.30251093531079537
1954-02-01,-0.8300235760355186
1954-03-01,-1.2445238200869906
1954-04-01,-1.738790699465457
1954-05-01,-1.2694737766003503
1954-06-01,-1.172420991700257
1954-07-01,-2.0133067900872574
1954-08-01,-1.4891211367886523
1954-09-01,-1.5344859367127717
1954-10-01,-1.6624127591261806
1954-11-01,-1.1174968643737548
1954-12-01,-1.2117979100615026
1955-01-01,-1.0197234059768057
1955-02-01,-1.4052684008418646
1955-03-01,-1.628234877435139
1955-04-01,-1.363396756997441
1955-05-01,-1.8725714163815934
1955-06-01,-2.024013043204577
1955-07-01,-1.9103689504129133
1955-08-01,-1.2084334837534825
1955-09-01,-1.4977358930309985
1955-10-01,-1.9116185622242732
1955-11-01,-1.9134476265585227
1955-12-01,-1.512031097308548
1956-01-01,-1.7557463453366273
1956-02-01,-1.936645199102301
1956-03-01,-2.188109826478214
1956-04-01,-1.7791319218934625
1956-05-01,-1.218885526524442
1956-06-01,-1.1637448340721368
1956-07-01,-1.0585011840624048
1956-08-01,-0.9121652723631328
1956-09-01,-1.1328781883119807
1956-10-01,-0.8073836857870177
1956-11-01,-1.5532798841469149
1956-12-01,-1.5430431068370831
1957-01-01,-1.4367237193080307
1957-02-01,-1.255850858379684
1957-03-01,-1.215794744811465
1957-04-01,-0.008767596137310799
1957-05-01,0.20406076277314003
1957-06-01,0.5348954918326065
1957-07-01,0.8662059706305527
1957-08-01,0.6701510056417822
1957-09-01,0.3568391742330553
1957-10-01,0.36579073173773763
1957-11-01,0.6455215752732677
1957-12-01,0.2089015773863188
1958-01-01,0.28025332334614217
1958-02-01,0.03990974742366008
1958-03-01,-0.46762228910370796
