# base_period_start: 19790101
# base_period_end: 20011230
# low_latitude_boundary:  -2.00000000e+01
# n_modes: 10
# psa1_mode: 1
# psa2_mode: 2
# psa1_index_normalization:   2.58176489e+03
# psa2_index_normalization:   2.48715381e+03
# input_file: results/jra55/fields/day/isobaric/jra.55.hgt.500.1958010100_2018123118.nc
date,value
1958-01-01,-0.16440518522712308
1958-02-01,0.3013427103434521
1958-03-01,0.4071172469689712
1958-04-01,-0.6369672756231308
1958-05-01,0.15872072147598937
1958-06-01,-0.2252712857342335
1958-07-01,0.0592503676318433
1958-08-01,-0.18842708297291355
1958-09-01,-0.41158782166235947
1958-10-01,0.9151304363329539
1958-11-01,-0.08276811781257558
1958-12-01,-0.4237648591262999
1959-01-01,0.11436688139007699
1959-02-01,-0.29985574394287634
1959-03-01,0.6821083935949198
1959-04-01,-0.13227387243869068
1959-05-01,-0.5357064751085343
1959-06-01,-0.5636410346945995
1959-07-01,0.0876418315723964
1959-08-01,-0.03407539190408094
1959-09-01,-0.3328175923102321
1959-10-01,-0.22676569291198995
1959-11-01,-0.6376563111330551
1959-12-01,0.67213343353495
1960-01-01,-0.6245583304124499
1960-02-01,-0.03883097839415877
1960-03-01,-0.20445819792080988
1960-04-01,0.6397461904346481
1960-05-01,0.41399916162069783
1960-06-01,-0.1439600028073425
1960-07-01,0.7254720468115539
1960-08-01,0.1907964746437702
1960-09-01,0.2720620227025593
1960-10-01,0.2242458879174501
1960-11-01,0.1892419263918086
1960-12-01,0.4898596517370706
1961-01-01,-0.37915066845379397
1961-02-01,0.3399268687065041
1961-03-01,-0.3461741272284319
1961-04-01,0.507967779776974
1961-05-01,-0.5973596207399556
1961-06-01,0.18658362276063684
1961-07-01,0.34130899312662477
1961-08-01,0.23871457033249843
1961-09-01,0.08897337349641854
1961-10-01,0.37961483571773735
1961-11-01,0.29437384515070375
1961-12-01,0.045959739920521075
1962-01-01,0.010006208309816723
1962-02-01,-0.39873349799136404
1962-03-01,-0.35109850479958415
1962-04-01,-0.022434473549489672
1962-05-01,1.2758248262166993
1962-06-01,0.024767597689683386
1962-07-01,0.8490917459382218
1962-08-01,-0.4975008299200087
1962-09-01,-0.6689702628544302
1962-10-01,0.4533997330992519
1962-11-01,0.3440458298502864
1962-12-01,0.051112539692271065
1963-01-01,-0.24560412083731525
1963-02-01,0.45810259871333936
1963-03-01,-0.8004260693101309
1963-04-01,-0.5262574801902439
1963-05-01,0.18705680884194448
1963-06-01,-0.19677442386473515
1963-07-01,0.8745273429216036
1963-08-01,-0.27321406393359166
1963-09-01,-0.0837058589422982
1963-10-01,-0.04117877886315902
1963-11-01,-0.06806190383945758
1963-12-01,0.2569365391164257
1964-01-01,0.16379463733485292
1964-02-01,-0.09070353041921686
1964-03-01,0.3036909844971288
1964-04-01,0.4385423536424037
1964-05-01,0.29494683284534823
1964-06-01,0.5608341197497031
1964-07-01,0.350877721279677
1964-08-01,0.40725842700424936
1964-09-01,0.03523143334682545
1964-10-01,-0.2401543463930761
1964-11-01,0.06868609000094361
1964-12-01,0.6037365939900167
1965-01-01,0.6996846149709203
1965-02-01,0.4283768781080543
1965-03-01,0.6109215172046624
1965-04-01,-0.10405026246551574
1965-05-01,0.36512438015004844
1965-06-01,-0.44056127200626
1965-07-01,-0.10731264616045903
1965-08-01,0.5351186009495474
1965-09-01,-0.03364461075590226
1965-10-01,-0.552960403498141
1965-11-01,-0.2529789465542057
1965-12-01,0.21424789555686957
1966-01-01,-0.40074498359529886
1966-02-01,-0.07005779025857795
1966-03-01,0.026635846218438296
1966-04-01,0.018244017991977838
1966-05-01,-0.08442028193408316
1966-06-01,-0.15835109770997502
1966-07-01,0.1896048249111115
1966-08-01,0.6122375844459795
1966-09-01,0.1871902392639221
1966-10-01,-0.005703233002674789
1966-11-01,-0.1085481413301235
1966-12-01,-0.06588268123329098
1967-01-01,-0.006867817549466632
1967-02-01,0.00010563303114110837
1967-03-01,0.20546515471131221
1967-04-01,0.058392662308754804
1967-05-01,1.098066347853948
1967-06-01,0.6323250028821413
1967-07-01,0.7313441227762449
1967-08-01,0.7789955695357119
1967-09-01,0.2519086595753426
1967-10-01,0.8569127439314707
1967-11-01,-0.24192389384404522
1967-12-01,0.13931953210485887
1968-01-01,-1.1520228085582327
1968-02-01,-0.8054747923274831
1968-03-01,0.6194590211830943
1968-04-01,1.109820819197612
1968-05-01,0.6193563851139477
1968-06-01,-0.38922967309197815
1968-07-01,0.04985167721075663
1968-08-01,0.24829739252812597
1968-09-01,-0.897610442828884
1968-10-01,-0.8194425390776127
1968-11-01,0.03937584469421574
1968-12-01,0.3717470672576839
1969-01-01,0.33585055987870444
1969-02-01,-0.4741271778986824
1969-03-01,-0.20069521469038173
1969-04-01,0.08039784372736064
1969-05-01,-0.10145197241592349
1969-06-01,0.19470594196359128
1969-07-01,-0.07063089548095372
1969-08-01,0.7814669714602364
1969-09-01,0.9444582561846078
1969-10-01,-0.9808413057884284
1969-11-01,0.5383252343205007
1969-12-01,0.27741517907899016
1970-01-01,0.10466978938130478
1970-02-01,-0.14242629689790426
1970-03-01,0.7177265457705139
1970-04-01,-0.3406745105866332
1970-05-01,0.017881001719367243
1970-06-01,1.3065864526156603
1970-07-01,-0.014113371146086491
1970-08-01,0.40372252023161576
1970-09-01,0.6611815059667672
1970-10-01,1.0462169975953097
1970-11-01,0.7009743280565565
1970-12-01,0.3612163364553902
1971-01-01,0.21798020827718878
1971-02-01,0.22660462278204505
1971-03-01,0.04546115305736505
1971-04-01,0.4635856104782507
