# base_period_start: 19790101
# base_period_end: 20011230
# n_modes: 12
# n_rotated_modes: 12
# input_file: results/jra55/fields/day/surface/fcst_surf125.118_brtmp.1958010100_2018123100.daily.nc
date,value
1958-01-01,0.2964219145547411
1958-02-01,0.2047279880155942
1958-03-01,0.30317745391380196
1958-04-01,0.41477914470931604
1958-05-01,0.901432704284275
1958-06-01,0.6228685669903353
1958-07-01,0.3764186185870958
1958-08-01,-0.019461921393383718
1958-09-01,0.0870960586113561
1958-10-01,0.13002472133429233
1958-11-01,0.18720197790513923
1958-12-01,0.2488628252917861
1959-01-01,-0.3354387709098758
1959-02-01,-0.16902217370145814
1959-03-01,-0.02879474498658342
1959-04-01,-0.12515212883646445
1959-05-01,0.04600035339312461
1959-06-01,0.28818408614390967
1959-07-01,0.13120202620914512
1959-08-01,-0.03363391802518537
1959-09-01,-0.03749060557799179
1959-10-01,0.2269718595127174
1959-11-01,0.22975444395169514
1959-12-01,-0.27660761260473454
1960-01-01,0.06713177811052004
1960-02-01,-0.2822514602483055
1960-03-01,0.03405011605882989
1960-04-01,0.15189176412372044
1960-05-01,-0.023659826981497618
1960-06-01,-0.21716987840429067
1960-07-01,0.05338397178054553
1960-08-01,0.056241553189066346
1960-09-01,0.1758904615916835
1960-10-01,-0.24480073908071434
1960-11-01,-0.13608985762437986
1960-12-01,-0.341336645001364
1961-01-01,-0.20765591141448042
1961-02-01,-0.4075682042773878
1961-03-01,-0.6418927793981954
1961-04-01,-0.7566185507881857
1961-05-01,-0.6908478856287397
1961-06-01,-0.4312629386091309
1961-07-01,-0.8904376373533757
1961-08-01,-0.7409933639552831
1961-09-01,-0.9253297940176481
1961-10-01,-0.5939117196361019
1961-11-01,-0.949852336492971
1961-12-01,-0.9668241109908104
1962-01-01,-0.8459978283765083
1962-02-01,-0.9952938221068427
1962-03-01,-1.4686579660624735
1962-04-01,-1.712805638466104
1962-05-01,-0.8486014449365272
1962-06-01,-1.2131021547985708
1962-07-01,-0.7518696402011709
1962-08-01,-0.5703003309632476
1962-09-01,-0.7112871816192324
1962-10-01,-0.7838040274418244
1962-11-01,-0.24595547962081749
1962-12-01,-0.7783669870755917
1963-01-01,-0.3579330764330431
1963-02-01,-1.1915908560122037
1963-03-01,-0.7954305152483034
1963-04-01,-1.188893842839488
1963-05-01,-0.22874371206236155
1963-06-01,-0.591570930805303
1963-07-01,0.24681537389126978
1963-08-01,0.3200892908140003
1963-09-01,0.621776896102815
1963-10-01,0.3976236378731665
1963-11-01,-0.12400644310019876
1963-12-01,0.07321245929446427
1964-01-01,-0.29099623172162986
1964-02-01,-0.5245048753110626
1964-03-01,-1.121304133083416
1964-04-01,-1.4849179539837185
1964-05-01,-1.553616724781941
1964-06-01,-1.5150699281131932
1964-07-01,-1.0950942479925312
1964-08-01,-1.3590939268120996
1964-09-01,-0.7852219978133193
1964-10-01,-0.49975296673700065
1964-11-01,-0.41593104804065684
1964-12-01,-0.6336392343668401
1965-01-01,-0.7569907216258036
1965-02-01,-0.45242500103645183
1965-03-01,0.1952923425721675
1965-04-01,0.7141874226105794
1965-05-01,0.8453873094899335
1965-06-01,0.983792530296915
1965-07-01,1.1962671296285778
1965-08-01,1.5891058255779644
1965-09-01,1.239157398859331
1965-10-01,0.9885715905796574
1965-11-01,1.1335019089666805
1965-12-01,1.4687232208917653
1966-01-01,0.8145076287738818
1966-02-01,0.17756734741547064
1966-03-01,-0.22266970194022792
1966-04-01,-0.3865550186923097
1966-05-01,-1.1163080657158384
1966-06-01,-0.7083699335507192
1966-07-01,-0.275240057636385
1966-08-01,-0.17548600485461346
1966-09-01,-0.924967784933373
1966-10-01,-0.8065304775415332
1966-11-01,-1.0860779238698082
1966-12-01,-0.7625269390846107
1967-01-01,-1.1630986502457004
1967-02-01,-1.1181679711894497
1967-03-01,-2.0631207838389707
1967-04-01,-1.6481389105031254
1967-05-01,-0.8625885004969099
1967-06-01,-0.7264254277283019
1967-07-01,-1.0770070655746466
1967-08-01,-0.8436187429535446
1967-09-01,-1.625920490118083
1967-10-01,-1.4870956193949847
1967-11-01,-1.3391453092694223
1967-12-01,-1.444668357023206
1968-01-01,-1.2592882202342692
1968-02-01,-1.451508473156145
1968-03-01,-1.3893247693303343
1968-04-01,-1.5858082547215835
1968-05-01,-1.8416724531661666
1968-06-01,-1.552109564275856
1968-07-01,-0.9396765422273965
1968-08-01,-0.6551069363401341
1968-09-01,-0.42634263722205534
1968-10-01,-0.5755051095092448
1968-11-01,-0.2314699231005047
1968-12-01,-0.0913601930029341
1969-01-01,-0.4100320040605229
1969-02-01,-0.4520707794474793
1969-03-01,-0.7740728776318863
1969-04-01,-0.8335542988988739
1969-05-01,-0.16220662294457905
1969-06-01,-0.05079266355999019
1969-07-01,0.05621397297053072
1969-08-01,0.33956248796846394
1969-09-01,0.17982839129534603
1969-10-01,0.11231423263844209
1969-11-01,0.21108241446610246
1969-12-01,-0.22971819417089306
1970-01-01,-0.5329899797164735
1970-02-01,-0.7434823183503165
1970-03-01,-0.3073669697811906
1970-04-01,-0.5638258553853186
1970-05-01,-1.1128263961501847
1970-06-01,-1.5551334322419277
1970-07-01,-1.7032362585533591
1970-08-01,-1.6380246488385788
1970-09-01,-1.0847369539276117
1970-10-01,-0.9654765248675875
1970-11-01,-1.1602794926213311
1970-12-01,-1.2703130292769744
1971-01-01,-1.5433618286188906
1971-02-01,-1.8865168972395063
1971-03-01,-2.013350200747998
1971-04-01,-1.7541621402424894
1971-05-01,-1.7998201436019592
1971-06-01,-1.6741691744329825
